搭乘路線名稱,搭乘附屬路線名稱,搭乘公車路線方向,站序資料,站牌代碼,站間距離
1122,1122,0,30,182669,1067.4
1122,1122,0,31,222396,4386.63
1122,1122,0,32,222397,372.9
1122,1122,0,33,307618,1242.83
1122,1122,0,34,237672,436.06
1122,1122,0,35,182674,2651.89
1122,1122,0,36,222401,442.81
1122,1122,0,37,290667,1007.01
1122,1122,0,38,222403,1754.43
1122,1122,0,39,274235,564.02
1122,1122,0,40,182679,385.35
1122,1122,0,41,182680,453.09
1122,1122,0,42,222408,1413.75
1122,1122,0,43,222454,447.97
1122,1122,0,44,222410,332.92
1122,1122,0,45,222411,354.38
1122,1122,0,46,182686,297.67
1122,1122,0,47,237674,238.76
1122,1122,0,48,237675,589.04
1122,1122,0,49,274236,621.43
1122,1122,0,50,182687,487.95
1122,1122,0,51,222414,623.05
1122,1122,0,52,237677,595.06
1122,1122,0,53,237678,1362.98
1122,1122,0,54,222415,280.95
1122,1122,0,55,307620,1197.1
1122,1122,0,56,237679,949.21
1122,1122,0,57,182692,3425.6
1122,1122,0,58,222419,877.76
1122,1122,0,59,182694,1031.9
1122,1122,0,60,222421,520.61
1122,1122,0,61,222422,636.34
1122,1122,0,62,222423,490.5
1122,1122,0,63,222424,925.95
1122,1122,0,64,237728,855.19
1122,1122,0,65,237729,2519.02
1122,1122,0,66,274222,1055.7
1122,1122,0,67,222425,2158.93
1122,1122,0,68,222426,2015.48
1122,1122,0,69,222427,1078.23
1122,1122,0,70,237731,483.82
1122,1122,0,71,222428,496.89
1122,1122,0,72,182963,342.27
1122,1122,0,73,237732,994.37
1122,1122,0,74,237733,2250.08
1122,1122,0,75,237734,1996.35
1122,1122,0,76,183162,3020.03
1122,1122,1,1,222432,
1122,1122,1,2,183184,2946.54
1122,1122,1,3,237736,2048.07
1122,1122,1,4,237737,2270.87
1122,1122,1,5,222434,994.37
1122,1122,1,6,222435,336.7
1122,1122,1,7,237738,510.48
1122,1122,1,8,222436,473.9
1122,1122,1,9,222437,1106.34
1122,1122,1,10,183189,2035.22
1122,1122,1,11,274204,2094.74
1122,1122,1,12,237740,1068.11
1122,1122,1,13,237741,2519.25
1122,1122,1,14,222439,891.01
1122,1122,1,15,222440,910.14
1122,1122,1,16,222422,457.99
1122,1122,1,17,182698,727.73
1122,1122,1,18,182699,440.68
1122,1122,1,19,222444,1019.84
1122,1122,1,20,246294,863.7
1122,1122,1,21,237682,1471.22
1122,1122,1,22,307621,980.55
1122,1122,1,23,222448,1221.52
1122,1122,1,24,237683,276.14
1122,1122,1,25,237684,1426.49
1122,1122,1,26,182705,555.97
1122,1122,1,27,246272,646.84
1122,1122,1,28,274237,495.5
1122,1122,1,29,237686,602.02
1122,1122,1,30,237687,596.16
1122,1122,1,31,222451,239.5
1122,1122,1,32,222452,297.6
1122,1122,1,33,182709,354.1
1122,1122,1,34,222409,331.55
1122,1122,1,35,182711,394.34
1122,1122,1,36,182713,1473.66
1122,1122,1,37,182714,445.91
1122,1122,1,38,274060,403.66
1122,1122,1,39,182716,592.9
1122,1122,1,40,290667,1722.24
1122,1122,1,41,182718,1008.43
1122,1122,1,42,222463,498.78
1122,1122,1,43,237689,1728.13
1122,1122,1,44,307619,439.92
1122,1122,1,45,222466,1271.13
1122,1122,1,46,182723,2810.36
1122,1122,1,47,182724,1359.2
1122,1122,1,48,307585,1082.95
1122,1122,1,49,182725,260.5
1122,1122,1,50,307615,4780.49
1122,1122,1,51,237690,662.49
1122,1122,1,52,182726,1796.71
1122,1122,1,53,299444,1716.3
1122,1122,1,54,182729,1378.27
1122,1122,1,55,182730,871.25
1122,1122,1,56,182731,1421.3
1122,1122,1,57,182732,594.44
1122,1122,1,58,222477,747.11
1122,1122,1,59,237691,553.55
1122,1122,1,60,237692,591.5
1122,1122,1,61,274057,848.02
1122,1122,1,62,222478,2205.77
1122,1122,1,63,237695,907.34
1122,1122,1,64,246296,2246.25
1122,1122,1,65,274234,1170.98
1122,1122,1,66,237697,1129.52
1122,1122,1,67,222481,301.44
1122,1122,1,68,237698,320.8
1122,1122,1,69,222483,414.5
1122,1122,1,70,237699,424.8
1122,1122,1,71,151897,341.66
1122,1122,1,72,222367,488.37
1122,1122,1,73,237703,397.26
1122,1122,1,74,237704,341.72
1122,1122,1,75,182243,392.85
1122,1122,1,76,275455,358.92
1122,1122,1,77,286979,489.89
1122,1122,1,78,307559,379.3
1125,1125,0,1,293407,
1125,1125,0,2,293408,462.93
1125,1125,0,3,274209,2592.69
1125,1125,0,4,238316,504.96
1125,1125,0,5,145966,5953.81
1125,1125,0,6,274212,1055.33
1125,1125,0,7,274214,1084.06
1125,1125,0,8,145967,795.03
1125,1125,0,9,145968,4311.04
1125,1125,0,10,238319,1106.95
1125,1125,0,11,274216,831.2
1125,1125,0,12,238321,262.58
1125,1125,0,13,145969,469.1
1125,1125,1,1,145970,
1125,1125,1,2,238322,448.78
1125,1125,1,3,274217,264.13
1125,1125,1,4,238324,819.1
1125,1125,1,5,145971,1116.27
1125,1125,1,6,145972,4356.71
1125,1125,1,7,274215,785.23
1125,1125,1,8,274213,1092.49
1125,1125,1,9,145973,1099.92
1125,1125,1,10,238327,5891.73
1125,1125,1,11,274211,507.89
1125,1125,1,12,293409,2603.19
1125,1125,1,13,293407,470.01
1128,1128,0,1,302998,
1128,1128,0,2,307560,2145.32
1128,1128,0,3,182645,1024.51
1128,1128,0,4,182646,195.76
1128,1128,0,5,182648,681.85
1128,1128,0,6,222369,725.56
1128,1128,0,7,286980,318.3
1128,1128,0,8,151863,181.86
1128,1128,0,9,151864,461.54
1128,1128,0,10,237662,362.43
1128,1128,0,11,152283,432.42
1128,1128,0,12,237663,438.89
1128,1128,0,13,182656,296.85
1128,1128,0,14,237664,293.11
1128,1128,0,15,292477,377.64
1128,1128,0,16,292479,632.97
1128,1128,0,17,237872,177.33
1128,1128,0,18,238159,1883.51
1128,1128,0,19,238160,809.98
1128,1128,0,20,151870,707.24
1128,1128,0,21,151635,998.04
1128,1128,0,22,273896,1887.71
1128,1128,0,23,237875,8926.85
1128,1128,0,24,151874,889.84
1128,1128,0,25,237876,1372.45
1128,1128,0,26,151876,3142.48
1128,1128,0,27,151877,1747.37
1128,1128,0,28,299441,1411.07
1128,1128,0,29,299442,2363.85
1128,1128,0,30,299443,446.23
1128,1128,0,31,237877,1702.08
1128,1128,0,32,151879,824.22
1128,1128,0,33,151880,536.09
1128,1128,1,1,151881,
1128,1128,1,2,151882,577.48
1128,1128,1,3,237878,860.02
1128,1128,1,4,299442,1043.47
1128,1128,1,5,299443,446.08
1128,1128,1,6,299441,2881.28
1128,1128,1,7,151884,1521.71
1128,1128,1,8,151885,1785.71
1128,1128,1,9,151888,3113.2
1128,1128,1,10,151887,1377
1128,1128,1,11,237879,885.07
1128,1128,1,12,294438,8696.9
1128,1128,1,13,246304,1903.42
1128,1128,1,14,208842,1025.3
1128,1128,1,15,238266,700.99
1128,1128,1,16,238267,823.96
1128,1128,1,17,237882,362.32
1128,1128,1,18,292479,165.29
1128,1128,1,19,292477,632.49
1128,1128,1,20,237697,369.97
1128,1128,1,21,222481,2224.13
1128,1128,1,22,237698,320.88
1128,1128,1,23,222483,414.02
1128,1128,1,24,237699,425.21
1128,1128,1,25,151897,341.65
1128,1128,1,26,222367,488.38
1128,1128,1,27,286983,180.75
1128,1128,1,28,222369,168.98
1128,1128,1,29,151753,876.74
1128,1128,1,30,151755,682.31
1128,1128,1,31,151756,193.5
1128,1128,1,32,307559,815.51
1128,1128,1,33,302998,2147.88
1129,1129,0,1,307560,
1129,1129,0,2,286975,390.36
1129,1129,0,3,182874,478.86
1129,1129,0,4,241908,360.54
1129,1129,0,5,182876,396.53
1129,1129,0,6,237391,341.55
1129,1129,0,7,237516,552.87
1129,1129,0,8,222367,1036.33
1129,1129,0,9,286983,180.67
1129,1129,0,10,222369,168.17
1129,1129,0,11,182389,848.75
1129,1129,0,12,247718,883.46
1129,1129,0,13,247719,319.85
1129,1129,0,14,237521,466.66
1129,1129,0,15,182884,192.38
1129,1129,0,16,182332,839.51
1129,1129,0,17,237397,542.34
1129,1129,0,18,247675,288.06
1129,1129,0,19,276036,471.07
1129,1129,0,20,182444,188.58
1129,1129,0,21,286977,1570.76
1129,1129,0,22,286978,354.11
1129,1129,0,23,274203,521.19
1129,1129,0,24,237524,410.82
1129,1129,0,25,237465,317.72
1129,1129,0,26,182891,310.56
1129,1129,0,27,182201,684.3
1129,1129,0,28,237526,950.15
1129,1129,0,29,182893,465.35
1129,1129,0,30,182894,613.57
1129,1129,0,31,237527,287.85
1129,1129,0,32,237528,549.04
1129,1129,0,33,237529,763.9
1129,1129,0,34,182896,1192.86
1129,1129,0,35,237530,906.03
1129,1129,0,36,237531,636.79
1129,1129,0,37,237532,1010.4
1129,1129,0,38,237533,191.49
1129,1129,0,39,237534,1336.1
1129,1129,0,40,237535,810.98
1129,1129,0,41,182898,654.3
1129,1129,0,42,182899,596.79
1129,1129,0,43,247721,243.61
1129,1129,0,44,309069,1150.09
1129,1129,0,45,237537,281.4
1129,1129,0,46,182900,246.14
1129,1129,0,47,182901,113.29
1129,1129,0,48,237538,198.37
1129,1129,0,49,237539,485.4
1129,1129,0,50,237540,655.83
1129,1129,0,51,237541,1420.11
1129,1129,0,52,247722,544.55
1129,1129,0,53,182904,815.35
1129,1129,0,54,290655,801.55
1129,1129,1,1,279347,
1129,1129,1,2,182286,751.54
1129,1129,1,3,247730,837.86
1129,1129,1,4,237554,534.77
1129,1129,1,5,237555,1470.34
1129,1129,1,6,237556,635.24
1129,1129,1,7,237557,464.32
1129,1129,1,8,237558,146.38
1129,1129,1,9,182928,163.32
1129,1129,1,10,237559,264.52
1129,1129,1,11,309070,274.74
1129,1129,1,12,247731,1158.74
1129,1129,1,13,182929,258.23
1129,1129,1,14,182930,557.07
1129,1129,1,15,237561,720.07
1129,1129,1,16,237562,718.09
1129,1129,1,17,237563,1387.14
1129,1129,1,18,237564,146.8
1129,1129,1,19,237565,1047.5
1129,1129,1,20,237566,616.62
1129,1129,1,21,182932,916.94
1129,1129,1,22,237567,1203.35
1129,1129,1,23,237568,749.12
1129,1129,1,24,237569,563.59
1129,1129,1,25,182934,279.68
1129,1129,1,26,182935,652.55
1129,1129,1,27,237570,409.21
1129,1129,1,28,182226,963.51
1129,1129,1,29,276035,685.12
1129,1129,1,30,182369,297.52
1129,1129,1,31,237571,358.1
1129,1129,1,32,237572,265.55
1129,1129,1,33,286982,643.9
1129,1129,1,34,286981,340.36
1129,1129,1,35,275459,1521.93
1129,1129,1,36,247732,626.78
1129,1129,1,37,182942,326.2
1129,1129,1,38,182305,503.58
1129,1129,1,39,182944,853.82
1129,1129,1,40,237574,196.99
1129,1129,1,41,247733,459.41
1129,1129,1,42,247734,341.66
1129,1129,1,43,246303,851.35
1129,1129,1,44,222369,769.54
1129,1129,1,45,286980,189.03
1129,1129,1,46,151863,181.96
1129,1129,1,47,237579,433.08
1129,1129,1,48,237703,1158.42
1129,1129,1,49,237704,341.75
1129,1129,1,50,182243,393.1
1129,1129,1,51,275455,358.7
1129,1129,1,52,286979,489.86
1129,1129,1,53,307559,379.3
1130,1130,0,1,307548,
1130,1130,0,2,290047,479.5
1130,1130,0,3,146106,2630.13
1130,1130,0,4,146107,4463.64
1130,1130,0,5,302988,1920.21
1130,1130,0,6,302989,334.25
1130,1130,0,7,274232,4800.98
1130,1130,0,8,146108,1146.97
1130,1130,0,9,146109,3279.61
1130,1130,0,10,251514,648.39
1130,1130,0,11,146110,3148.88
1130,1130,0,12,146111,2402.81
1130,1130,0,13,251515,3172.4
1130,1130,0,14,276041,406.25
