RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopUID,StopID,StopName,StopBoarding,StopSequence,PositionLon,PositionLat,StationID,LocationCityCode,Dist_Cum,Dist_Intv
TTT0982,982,陸海空線,TTT0982B2,0982B2,陸海空線B,1,TTT302764,302764,寶桑國中,0,7,121.144751,22.771658,138133,TTT,3867.977875,715.3932761
TTT0982,982,陸海空線,TTT0982B2,0982B2,陸海空線B,1,TTT295299,295299,棒球場,0,8,121.127768,22.787946,132557,TTT,6500.139183,2632.161308
TTT0982,982,陸海空線,TTT0982B2,0982B2,陸海空線B,1,TTT302748,302748,拖吊場,0,9,121.124715,22.790934,138118,TTT,7102.969384,602.8302004
TTT0982,982,陸海空線,TTT0982B2,0982B2,陸海空線B,1,TTT295300,295300,台東火車站,-1,10,121.123278,22.792928,132558,TTT,7418.773181,315.8037968
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT295283,295283,台東航空站,1,1,121.107037,22.755673,132543,TTT,0,NA
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT299269,299269,陽明山莊,0,2,121.113271,22.753249,135663,TTT,726.0493751,726.0493751
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT295284,295284,康樂國小,0,3,121.119778,22.754315,132544,TTT,1421.777657,695.7282819
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT295286,295286,專科學校,0,4,121.123417,22.7583,132546,TTT,2039.236191,617.4585341
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT295288,295288,縣議會,0,5,121.121049,22.76808,132548,TTT,3340.131113,1300.894922
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT302767,302767,東方大鎮,0,6,121.124902,22.768877,138136,TTT,3842.06525,501.9341363
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT304226,304226,台東糖廠,0,7,121.129022,22.767674,132551,TTT,4292.478258,450.4130085
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT295292,295292,公東高工,0,8,121.135635,22.767323,132552,TTT,5085.728747,793.2504889
