RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopUID,StopID,StopName,StopBoarding,StopSequence,PositionLon,PositionLat,StationID,LocationCityCode,Dist_Cum,Dist_Intv
THB0968,968,968,THB0968A2,0968A2,0968A,1,THB300185,300185,上大竹,0,8,121.262756,25.021679,136300,TAO,31738.27402,389.9694749
THB0968,968,968,THB0968A2,0968A2,0968A,1,THB300182,300182,大竹上興路口,0,9,121.26507,25.02023,136298,TAO,32021.3376,283.0635769
THB0968,968,968,THB0968A2,0968A2,0968A,1,THB300178,300178,大竹消防隊,0,10,121.26165,25.01885,136294,TAO,32515.72147,494.3838711
THB0968,968,968,THB0968A2,0968A2,0968A,1,THB300174,300174,開南大學,-1,11,121.27051,25.010788,136290,TAO,35436.12084,2920.399376
THB1031,1031,1031,THB103101,103101,1031,0,THB256885,256885,國家新城,1,1,121.713863,25.127346,124972,KEE,0,NA
THB1031,1031,1031,THB103101,103101,1031,0,THB256766,256766,麥金路樂利三街口,0,2,121.719546,25.127901,124785,KEE,797.3987719,797.3987719
THB1031,1031,1031,THB103101,103101,1031,0,THB255195,255195,婦幼福利服務中心,0,3,121.719602,25.1251,126131,KEE,1126.878259,329.4794869
THB1031,1031,1031,THB103101,103101,1031,0,THB303478,303478,基隆長庚醫院,0,4,121.72181,25.12063,138567,KEE,1734.412105,607.5338457
THB1031,1031,1031,THB103101,103101,1031,0,THB296553,296553,安樂區行政大樓,0,5,121.72353,25.12094,124788,KEE,1958.431379,224.0192742
THB1031,1031,1031,THB103101,103101,1031,0,THB290705,290705,電信大樓,0,6,121.7256972,25.1227837,129718,KEE,2255.440843,297.0094646
THB1031,1031,1031,THB103101,103101,1031,0,THB253701,253701,自強隧道口,0,7,121.732761,25.127876,124789,KEE,3184.026467,928.585624
THB1031,1031,1031,THB103101,103101,1031,0,THB309646,309646,三十一號橋,0,8,121.73705,25.13019,138772,KEE,3733.015946,548.9894784
THB1031,1031,1031,THB103101,103101,1031,0,THB309648,309648,基隆轉運站,0,9,121.7389,25.13278,143512,KEE,4080.321153,347.3052071
THB1031,1031,1031,THB103101,103101,1031,0,THB307050,307050,城隍廟,0,10,121.74047,25.13105,140492,KEE,4861.971815,781.6506619
THB1031,1031,1031,THB103101,103101,1031,0,THB296560,296560,仁五路(東和大樓),0,11,121.74076,25.127347,124973,KEE,5425.368249,563.3964346
THB1031,1031,1031,THB103101,103101,1031,0,THB282701,282701,南榮路口,0,12,121.742153,25.126523,124098,KEE,5595.580829,170.2125798
THB1031,1031,1031,THB103101,103101,1031,0,THB295967,295967,三坑,0,13,121.742802,25.123472,124099,KEE,5957.665451,362.0846215
THB1031,1031,1031,THB103101,103101,1031,0,THB295968,295968,蓬萊隧道北口,0,14,121.743549,25.118288,124100,KEE,6538.994376,581.3289251
THB1031,1031,1031,THB103101,103101,1031,0,THB251099,251099,寶明寺,0,15,121.742993,25.115435,124101,KEE,6867.452023,328.4576469
THB1031,1031,1031,THB103101,103101,1031,0,THB295969,295969,南榮公墓(英仁里),0,16,121.739714,25.112912,124102,KEE,7311.275102,443.8230798
THB1031,1031,1031,THB103101,103101,1031,0,THB251254,251254,海會寺,0,17,121.73599,25.110805,124103,KEE,7773.745708,462.4706052
THB1031,1031,1031,THB103101,103101,1031,0,THB247998,247998,八堵橋,0,18,121.734169,25.110616,124104,KEE,7958.61508,184.8693723
THB1031,1031,1031,THB103101,103101,1031,0,THB296563,296563,八堵火車站,0,19,121.7289477,25.108155,125702,KEE,8548.906185,590.2911049
THB1031,1031,1031,THB103101,103101,1031,0,THB296565,296565,八堵加油站,0,20,121.726232,25.104342,127860,KEE,9093.460287,544.5541019
THB1031,1031,1031,THB103101,103101,1031,0,THB269684,269684,大華橋,0,21,121.717948,25.099542,125704,KEE,10157.67173,1064.21144
THB1031,1031,1031,THB103101,103101,1031,0,THB295923,295923,七堵國小,0,22,121.714965,25.098056,125705,KEE,10500.32389,342.6521677
THB1031,1031,1031,THB103101,103101,1031,0,THB269558,269558,南七堵,0,23,121.71172,25.09701,125706,KEE,10847.77344,347.449546
THB1031,1031,1031,THB103101,103101,1031,0,THB284582,284582,陽明海運,0,24,121.7105481,25.0944768,126604,KEE,11169.20182,321.4283751
THB1031,1031,1031,THB103101,103101,1031,0,THB283685,283685,草濫,0,25,121.7069007,25.0904137,126605,KEE,11817.27347,648.0716508
THB1031,1031,1031,THB103101,103101,1031,0,THB284586,284586,幸福人生社區,0,26,121.7051,25.089,126606,KEE,12066.31955,249.0460857
THB1031,1031,1031,THB103101,103101,1031,0,THB284587,284587,六堵嶺,0,27,121.70501,25.08715,126607,KEE,12273.40061,207.0810571
THB1031,1031,1031,THB103101,103101,1031,0,THB269081,269081,污水處理廠,0,28,121.70313,25.08202,126608,KEE,12907.78263,634.382022
THB1031,1031,1031,THB103101,103101,1031,0,THB269301,269301,百一街口,0,29,121.6969298,25.0800283,126609,KEE,13618.80575,711.0231173
THB1031,1031,1031,THB103101,103101,1031,0,THB270257,270257,保新街,0,30,121.689515,25.072811,126610,KEE,14760.03978,1141.234035
THB1031,1031,1031,THB103101,103101,1031,0,THB284603,284603,宏國富邑,0,31,121.67489,25.06591,128754,NWT,16501.45562,1741.415832
THB1031,1031,1031,THB103101,103101,1031,0,THB270158,270158,活力社區,0,32,121.67155,25.06671,126611,NWT,16871.80089,370.3452719
THB1031,1031,1031,THB103101,103101,1031,0,THB269529,269529,江山萬里,0,33,121.66805,25.06763,126612,NWT,17239.23811,367.4372197
THB1031,1031,1031,THB103101,103101,1031,0,THB270546,270546,南昌街口,0,34,121.6627881,25.06623175,126613,NWT,17790.22514,550.987033
THB1031,1031,1031,THB103101,103101,1031,0,THB269743,269743,汐止行政中心,0,35,121.65914,25.06476,126614,NWT,18195.26293,405.0377893
THB1031,1031,1031,THB103101,103101,1031,0,THB270785,270785,汐止農會,0,36,121.655986,25.0633122,126615,NWT,18551.16632,355.9033949
THB1031,1031,1031,THB103101,103101,1031,0,THB270293,270293,連興街口,0,37,121.65298,25.06209,126616,NWT,18878.25536,327.0890359
THB1031,1031,1031,THB103101,103101,1031,0,THB267714,267714,東方科學園區,0,38,121.64917,25.0614,126618,NWT,19272.76004,394.5046787
THB1031,1031,1031,THB103101,103101,1031,0,THB270231,270231,遠東世界中心,0,39,121.64592,25.06086,126617,NWT,19608.48014,335.7200981
THB1031,1031,1031,THB103101,103101,1031,0,THB285625,285625,南樟樹灣,0,40,121.6349915,25.0577577,126619,NWT,21166.95686,1558.476718
THB1031,1031,1031,THB103101,103101,1031,0,THB284598,284598,樟樹灣,0,41,121.638146,25.059163,127676,NWT,21525.48509,358.5282364
THB1031,1031,1031,THB103101,103101,1031,0,THB286959,286959,樟樹一路口,0,42,121.6416844,25.0624419,128756,NWT,22171.64052,646.155429
THB1031,1031,1031,THB103101,103101,1031,0,THB270382,270382,忠孝里,0,43,121.64217,25.0648192,126621,NWT,22453.34342,281.7028995
THB1031,1031,1031,THB103101,103101,1031,0,THB270478,270478,樟樹國小(樟樹一路),0,44,121.64252,25.06685,126622,NWT,22680.56354,227.2201205
THB1031,1031,1031,THB103101,103101,1031,0,THB269932,269932,開山宮,0,45,121.6427138,25.0682606,126623,NWT,22838.40548,157.8419369
THB1031,1031,1031,THB103101,103101,1031,0,THB294076,294076,福安宮,0,46,121.6413928,25.0702495,132050,NWT,23345.5679,507.1624189
THB1031,1031,1031,THB103101,103101,1031,0,THB270379,270379,厚德里,0,47,121.64076,25.06857,126624,NWT,23535.77727,190.2093691
THB1031,1031,1031,THB103101,103101,1031,0,THB270344,270344,樟樹國際實中,-1,48,121.6398,25.0653,126625,NWT,23917.36206,381.5847949
THB1031,1031,1031,THB103102,103102,1031,1,THB270344,270344,樟樹國際實中,1,1,121.6398,25.0653,126625,NWT,0,NA
THB1031,1031,1031,THB103102,103102,1031,1,THB270343,270343,樟樹一路口,0,2,121.641599,25.062418,126626,NWT,503.5604748,503.5604748
THB1031,1031,1031,THB103102,103102,1031,1,THB255739,255739,樟樹灣,0,3,121.63822,25.05939,126627,NWT,1118.135888,614.5754136
THB1031,1031,1031,THB103102,103102,1031,1,THB284596,284596,南樟樹灣,0,4,121.634247,25.057623,126619,NWT,1563.683638,445.5477501
THB1031,1031,1031,THB103102,103102,1031,1,THB270814,270814,遠東世界中心,0,5,121.64655,25.06063,126630,NWT,3230.821007,1667.137368
THB1031,1031,1031,THB103102,103102,1031,1,THB269786,269786,東方科學園區,0,6,121.64835,25.0611,126629,NWT,3421.294088,190.4730806
THB1031,1031,1031,THB103102,103102,1031,1,THB270294,270294,連興街口,0,7,121.654176,25.06231,126631,NWT,4022.391009,601.0969215
THB1031,1031,1031,THB103102,103102,1031,1,THB269412,269412,汐止農會,0,8,121.657348,25.063678,126632,NWT,4378.701153,356.3101438
THB1031,1031,1031,THB103102,103102,1031,1,THB269300,269300,汐止行政中心,0,9,121.659235,25.064487,126633,NWT,4591.449124,212.7479713
THB1031,1031,1031,THB103102,103102,1031,1,THB269425,269425,秀峰高中(新台五路),0,10,121.66079,25.06521,126634,NWT,4767.288724,175.8396002
THB1031,1031,1031,THB103102,103102,1031,1,THB269802,269802,南昌街口,0,11,121.66222,25.06579,126635,NWT,4925.220387,157.9316625
THB1031,1031,1031,THB103102,103102,1031,1,THB284590,284590,江山萬里,0,12,121.66793,25.06743,126636,NWT,5537.161579,611.9411919
THB1031,1031,1031,THB103102,103102,1031,1,THB270385,270385,活力社區,0,13,121.6722,25.06608,126638,NWT,5996.508793,459.3472145
THB1031,1031,1031,THB103102,103102,1031,1,THB269539,269539,宏國富邑,0,14,121.674423,25.065544,126637,NWT,6230.265269,233.7564758
THB1031,1031,1031,THB103102,103102,1031,1,THB270256,270256,保新街,0,15,121.68948,25.07229,126639,KEE,7975.896706,1745.631437
THB1031,1031,1031,THB103102,103102,1031,1,THB290729,290729,百一街口,0,16,121.69764,25.0801,128753,KEE,9232.10119,1256.204484
THB1031,1031,1031,THB103102,103102,1031,1,THB269640,269640,污水處理廠,0,17,121.703651,25.082396,126640,KEE,9953.539513,721.4383229
THB1031,1031,1031,THB103102,103102,1031,1,THB252731,252731,六堵嶺,0,18,121.705276,25.087341,125713,KEE,10544.67994,591.1404246
