RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopUID,StopID,StopName,StopBoarding,StopSequence,PositionLon,PositionLat,StationID,LocationCityCode,Dist_Cum,Dist_Intv
HUA0117,117,311,HUA011701,11701,311,0,HUA310130,310130,民政社區花園,0,15,121.62253,23.99451,143821,HUA,5501.514716,356.469211
HUA0117,117,311,HUA011701,11701,311,0,HUA310131,310131,國立花蓮高工,0,16,121.62105,23.99826,31922,HUA,5956.112577,454.5978602
HUA0117,117,311,HUA011701,11701,311,0,HUA237397,237397,榮民之家,0,17,121.61951,24.00296,107868,HUA,6499.480483,543.3679062
HUA0117,117,311,HUA011701,11701,311,0,HUA247675,247675,大陳一村,0,18,121.61869,24.00545,109589,HUA,6784.672099,285.1916167
HUA0117,117,311,HUA011701,11701,311,0,HUA182444,182444,海星中學,0,19,121.61407,24.00743,31876,HUA,7368.100414,583.4283144
HUA0117,117,311,HUA011701,11701,311,0,HUA247310,247310,慈濟醫院,0,20,121.59272,23.99492,108306,HUA,10496.7712,3128.670786
HUA0117,117,311,HUA011701,11701,311,0,HUA307470,307470,明廉國小,0,21,121.59514,23.99516,141817,HUA,10947.06896,450.2977652
HUA0117,117,311,HUA011701,11701,311,0,HUA286975,286975,市立圖書館,0,22,121.60132,23.99008,128324,HUA,12006.52574,1059.456777
HUA0117,117,311,HUA011701,11701,311,0,HUA307559,307559,花蓮轉運站,-1,23,121.603181,23.993063,141889,HUA,12382.03044,375.5047
HUA0117,117,311,HUA0117A1,0117A1,311A,0,HUA307560,307560,花蓮轉運站,1,1,121.603181,23.993063,141890,HUA,0,NA
HUA0117,117,311,HUA0117A1,0117A1,311A,0,HUA286977,286977,家樂福,0,2,121.61051,24.01707,128326,HUA,3474.095297,3474.095297
HUA0117,117,311,HUA0117A1,0117A1,311A,0,HUA286978,286978,嘉里村,0,3,121.60937,24.02009,128327,HUA,3831.15328,357.0579832
HUA0117,117,311,HUA0117A1,0117A1,311A,0,HUA247311,247311,花蓮機場,-1,4,121.61384,24.02609,108308,HUA,4946.26277,1115.10949
HUA0117,117,311,HUA0117A2,0117A2,311A,1,HUA247311,247311,花蓮機場,1,1,121.61384,24.02609,108308,HUA,0,NA
HUA0117,117,311,HUA0117A2,0117A2,311A,1,HUA310126,310126,國軍總醫院,0,2,121.60758,24.02423,85559,HUA,898.1911353,898.1911353
HUA0117,117,311,HUA0117A2,0117A2,311A,1,HUA286982,286982,嘉里村,0,3,121.60922,24.01996,128331,HUA,1400.255047,502.0639118
HUA0117,117,311,HUA0117A2,0117A2,311A,1,HUA286981,286981,家樂福,0,4,121.61029,24.01705,128330,HUA,1745.881247,345.6262003
HUA0117,117,311,HUA0117A2,0117A2,311A,1,HUA307559,307559,花蓮轉運站,-1,5,121.603181,23.993063,141889,HUA,5227.506333,3481.625085
HUA0300,300,310,HUA030001,30001,310,0,HUA305047,305047,花蓮轉運站,1,1,121.603181,23.993063,135337,HUA,0,NA
HUA0300,300,310,HUA030001,30001,310,0,HUA310117,310117,花蓮文創園區,0,2,121.6045,23.975757,135322,HUA,2538.023556,2538.023556
HUA0300,300,310,HUA030001,30001,310,0,HUA304768,304768,東大門夜市,0,3,121.611,23.97448,135318,HUA,3911.417903,1373.394347
HUA0300,300,310,HUA030001,30001,310,0,HUA182389,182389,花蓮醫院(將軍府),0,4,121.61147,23.97987,31863,HUA,4838.319723,926.90182
HUA0300,300,310,HUA030001,30001,310,0,HUA308548,308548,松園別館,0,5,121.61853,23.98127,142666,HUA,5719.869955,881.5502315
HUA0300,300,310,HUA030001,30001,310,0,HUA310118,310118,美崙濱海公園,0,6,121.62229,23.98242,143813,HUA,6149.062134,429.192179
HUA0300,300,310,HUA030001,30001,310,0,HUA310119,310119,石雕博物館,0,7,121.62988,23.98858,109586,HUA,7196.403135,1047.341001
HUA0300,300,310,HUA030001,30001,310,0,HUA304791,304791,海岸中興路口,0,8,121.633803,23.993025,139403,HUA,7974.399599,777.9964643
HUA0300,300,310,HUA030001,30001,310,0,HUA310120,310120,台肥花蓮深層海水園區,0,9,121.63886,24.00628,143814,HUA,9904.775645,1930.376046
HUA0300,300,310,HUA030001,30001,310,0,HUA310121,310121,花蓮觀光漁港,0,10,121.64156,23.99855,143815,NA,11007.36053,1102.584883
HUA0300,300,310,HUA030001,30001,310,0,HUA305048,305048,東華大學美崙校區,0,11,121.617998,24.010448,139604,HUA,16190.71564,5183.355116
HUA0300,300,310,HUA030001,30001,310,0,HUA305049,305049,花蓮曼波園區(華西路),0,12,121.629297,24.023533,139605,HUA,18037.04591,1846.330267
HUA0300,300,310,HUA030001,30001,310,0,HUA305050,305050,七星潭,0,13,121.626371,24.030703,139606,HUA,18955.69374,918.6478315
HUA0300,300,310,HUA030001,30001,310,0,HUA305051,305051,北埔,0,14,121.60492,24.03653,139607,HUA,22106.79426,3151.100512
HUA0300,300,310,HUA030001,30001,310,0,HUA305052,305052,康樂村(慈濟精舍),0,15,121.605145,24.051086,139608,HUA,23751.99265,1645.198397
HUA0300,300,310,HUA030001,30001,310,0,HUA237527,237527,光隆博物館,0,16,121.6065,24.05925,106575,HUA,24670.7819,918.7892428
HUA0300,300,310,HUA030001,30001,310,0,HUA305053,305053,玩味蕃樂園,0,17,121.608463,24.071833,139609,HUA,26074.64786,1403.865962
HUA0300,300,310,HUA030001,30001,310,0,HUA310123,310123,新城老街,0,18,121.65178,24.12663,143816,HUA,37077.46733,11002.81947
HUA0300,300,310,HUA030001,30001,310,0,HUA310124,310124,新城公園,0,19,121.6494,24.12865,143590,HUA,37408.92345,331.4561219
HUA0300,300,310,HUA030001,30001,310,0,HUA303892,303892,新城火車站,0,20,121.641214,24.127645,109827,HUA,38618.77997,1209.856527
HUA0300,300,310,HUA030001,30001,310,0,HUA310125,310125,達基力藝術文化基地,0,21,121.65045,24.15793,143817,HUA,42619.2488,4000.468824
HUA0300,300,310,HUA030001,30001,310,0,HUA305054,305054,亞洲水泥廠,0,22,121.640013,24.133856,136720,HUA,46030.73271,3411.483909
HUA0300,300,310,HUA030001,30001,310,0,HUA305055,305055,太魯閣,0,23,121.623357,24.153795,135363,HUA,48852.5156,2821.78289
HUA0300,300,310,HUA030001,30001,310,0,HUA305056,305056,太魯閣遊客中心,-1,24,121.621733,24.15867,139610,HUA,49630.08764,777.5720467
HUA0300,300,310,HUA030002,30002,310,1,HUA305073,305073,太魯閣遊客中心,1,1,121.621755,24.1587,139612,HUA,0,NA
HUA0300,300,310,HUA030002,30002,310,1,HUA305074,305074,太魯閣,0,2,121.623392,24.153523,135364,HUA,798.3789545,798.3789545
HUA0300,300,310,HUA030002,30002,310,1,HUA305075,305075,亞洲水泥廠,0,3,121.64037,24.13355,136721,HUA,3638.465652,2840.086698
HUA0300,300,310,HUA030002,30002,310,1,HUA310125,310125,達基力藝術文化基地,0,4,121.65045,24.15793,143817,HUA,7038.692397,3400.226745
HUA0300,300,310,HUA030002,30002,310,1,HUA303892,303892,新城火車站,0,5,121.641214,24.127645,109827,HUA,11061.57006,4022.877663
HUA0300,300,310,HUA030002,30002,310,1,HUA310133,310133,新城公園,0,6,121.649458,24.128398,143617,HUA,12285.88082,1224.310762
HUA0300,300,310,HUA030002,30002,310,1,HUA310134,310134,新城老街,0,7,121.65166,24.12636,143822,HUA,12607.34468,321.4638611
HUA0300,300,310,HUA030002,30002,310,1,HUA305076,305076,玩味蕃樂園,0,8,121.608223,24.071681,139613,HUA,20791.23251,8183.887831
HUA0300,300,310,HUA030002,30002,310,1,HUA237569,237569,光隆博物館,0,9,121.60622,24.05921,106574,HUA,22186.058,1394.825486
HUA0300,300,310,HUA030002,30002,310,1,HUA305077,305077,康樂村(慈濟精舍),0,10,121.604913,24.05076,139614,HUA,23132.93057,946.8725733
HUA0300,300,310,HUA030002,30002,310,1,HUA305078,305078,北埔,0,11,121.605942,24.036286,139615,HUA,26790.2544,3657.323828
HUA0300,300,310,HUA030002,30002,310,1,HUA305079,305079,七星潭,0,12,121.626123,24.031196,139616,HUA,29737.44835,2947.193945
HUA0300,300,310,HUA030002,30002,310,1,HUA305080,305080,花蓮曼波園區(華西路),0,13,121.629337,24.023755,139617,HUA,30675.01337,937.5650238
HUA0300,300,310,HUA030002,30002,310,1,HUA305081,305081,東華大學美崙校區,0,14,121.617727,24.010486,139618,HUA,32560.14969,1885.136317
HUA0300,300,310,HUA030002,30002,310,1,HUA310121,310121,花蓮觀光漁港,0,15,121.64156,23.99855,143815,NA,37815.62508,5255.475397
HUA0300,300,310,HUA030002,30002,310,1,HUA310120,310120,台肥花蓮深層海水園區,0,16,121.63886,24.00628,143814,HUA,38896.50393,1080.878844
HUA0300,300,310,HUA030002,30002,310,1,HUA304792,304792,海岸中興路口,0,17,121.633722,23.993059,139404,HUA,40821.25279,1924.748859
HUA0300,300,310,HUA030002,30002,310,1,HUA310135,310135,石雕博物館,0,18,121.629675,23.988628,143823,HUA,41624.64163,803.3888403
HUA0300,300,310,HUA030002,30002,310,1,HUA310136,310136,美崙濱海公園,0,19,121.622668,23.98277,143824,HUA,42599.37267,974.7310438
HUA0300,300,310,HUA030002,30002,310,1,HUA310137,310137,松園別館,0,20,121.61892,23.98139,142665,HUA,43046.933,447.5603267
HUA0300,300,310,HUA030002,30002,310,1,HUA246303,246303,花蓮醫院(將軍府),0,21,121.61139,23.98002,66862,HUA,43959.90003,912.9670276
HUA0300,300,310,HUA030002,30002,310,1,HUA304768,304768,東大門夜市,0,22,121.611,23.97448,135318,HUA,44770.44891,810.5488805
HUA0300,300,310,HUA030002,30002,310,1,HUA310138,310138,花蓮文創園區,0,23,121.60453,23.97561,135322,HUA,45816.52917,1046.080263
HUA0300,300,310,HUA030002,30002,310,1,HUA305047,305047,花蓮轉運站,-1,24,121.603181,23.993063,135337,HUA,49038.34025,3221.811083
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305065,305065,天祥,1,1,121.49414,24.18232,135380,HUA,0,NA
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305066,305066,綠水,0,2,121.5082,24.17876,135379,HUA,1998.985014,1998.985014
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305067,305067,合流露營區,0,3,121.51262,24.17816,135377,HUA,2589.119354,590.1343396
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305069,305069,九曲洞,0,4,121.529039,24.17135,131575,HUA,4841.3194,2252.200046
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305070,305070,燕子口,0,5,121.56667,24.172757,135373,HUA,9476.965583,4635.646183
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305059,305059,布洛灣,0,6,121.573752,24.17047,139611,HUA,12722.45618,3245.490594
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305071,305071,溪畔,0,7,121.583369,24.175936,135371,HUA,15641.80514,2919.348964
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305072,305072,長春祠,0,8,121.604372,24.162059,135369,HUA,19478.55723,3836.752087
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305073,305073,太魯閣遊客中心,0,9,121.621755,24.1587,139612,HUA,22434.21189,2955.65466
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305074,305074,太魯閣,0,10,121.623392,24.153523,135364,HUA,23243.65277,809.4408866
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305075,305075,亞洲水泥廠,0,11,121.64037,24.13355,136721,HUA,26083.73947,2840.086698
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA303892,303892,新城火車站,0,12,121.641214,24.127645,109827,HUA,27090.82917,1007.089701
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305076,305076,玩味蕃樂園,0,13,121.608223,24.071681,139613,HUA,35032.17104,7941.341872
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305077,305077,康樂村(慈濟精舍),0,14,121.604913,24.05076,139614,HUA,37373.8691,2341.698059
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305078,305078,北埔,0,15,121.605942,24.036286,139615,HUA,39141.20175,1767.332649
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305079,305079,七星潭,0,16,121.626123,24.031196,139616,HUA,42088.3957,2947.193945
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305080,305080,花蓮曼波園區(華西路),0,17,121.629337,24.023755,139617,HUA,43025.96072,937.5650238
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305081,305081,東華大學美崙校區,0,18,121.617727,24.010486,139618,HUA,44911.09704,1885.136317
HUA0300,300,310,HUA0300A2,0300A2,310A,1,HUA305047,305047,花蓮轉運站,-1,19,121.603181,23.993063,135337,HUA,47803.01039,2891.913354
HUA0301,301,301,HUA030101,30101,301,0,HUA298840,298840,花蓮轉運站,1,1,121.603181,23.993063,135337,HUA,0,NA
HUA0301,301,301,HUA030101,30101,301,0,HUA298839,298839,花蓮電影城,0,2,121.605774,23.989658,135336,HUA,538.5616608,538.5616608
HUA0301,301,301,HUA030101,30101,301,0,HUA298837,298837,商校街,0,3,121.604703,23.988007,135334,HUA,875.4075043,336.8458434
HUA0301,301,301,HUA030101,30101,301,0,HUA298835,298835,花蓮商校,0,4,121.601806,23.986584,135332,HUA,1298.244014,422.8365094
HUA0301,301,301,HUA030101,30101,301,0,HUA298833,298833,郵政總局,0,5,121.603926,23.983899,135330,HUA,1665.05009,366.8060761
HUA0301,301,301,HUA030101,30101,301,0,HUA298829,298829,明義國小,0,6,121.6028,23.9797,135326,HUA,2353.929593,688.8795032
HUA0301,301,301,HUA030101,30101,301,0,HUA298827,298827,遠東百貨,0,7,121.600552,23.977641,135324,HUA,2724.952268,371.0226746
HUA0301,301,301,HUA030101,30101,301,0,HUA298825,298825,花蓮文創園區,0,8,121.60452,23.975658,135322,HUA,3251.604207,526.6519394
HUA0301,301,301,HUA030101,30101,301,0,HUA298823,298823,中華路,0,9,121.608902,23.976193,135320,HUA,3704.650274,453.0460667
HUA0301,301,301,HUA030101,30101,301,0,HUA298821,298821,東大門夜市,0,10,121.61105,23.97445,135318,HUA,4072.153285,367.5030111
HUA0301,301,301,HUA030101,30101,301,0,HUA298819,298819,重慶市場(石藝大街),0,11,121.609231,23.972655,135316,HUA,4393.529948,321.3766628
HUA0301,301,301,HUA030101,30101,301,0,HUA298817,298817,信義國小,0,12,121.60661,23.9709,135314,HUA,4728.436589,334.9066412
HUA0301,301,301,HUA030101,30101,301,0,HUA298815,298815,南濱公園,0,13,121.60831,23.9676,135312,HUA,5199.547488,471.1108996
HUA0301,301,301,HUA030101,30101,301,0,HUA298813,298813,武聖宮(榮光社區),0,14,121.60416,23.9614,135310,HUA,6064.887678,865.3401902
HUA0301,301,301,HUA030101,30101,301,0,HUA298811,298811,燕聲廣播,0,15,121.6016,23.9558,135308,HUA,6737.237517,672.3498383
HUA0301,301,301,HUA030101,30101,301,0,HUA298809,298809,仁安社區,0,16,121.599666,23.951683,135306,HUA,7236.731529,499.4940126
HUA0301,301,301,HUA030101,30101,301,0,HUA298807,298807,阿美麻糬,0,17,121.597587,23.947413,135304,HUA,7751.70754,514.9760103
HUA0301,301,301,HUA030101,30101,301,0,HUA302885,302885,新天堂樂園,0,18,121.594187,23.938888,138215,HUA,8762.313349,1010.605809
HUA0301,301,301,HUA030101,30101,301,0,HUA298805,298805,光華樂活創意園區,0,19,121.594232,23.935943,135302,HUA,9089.602399,327.2890506
HUA0301,301,301,HUA030101,30101,301,0,HUA298803,298803,中華紙漿,0,20,121.59207,23.9278,135300,HUA,10062.06607,972.4636693
HUA0301,301,301,HUA030101,30101,301,0,HUA298801,298801,大學路口,0,21,121.55437,23.895844,135298,HUA,15370.03126,5307.965191
HUA0301,301,301,HUA030101,30101,301,0,HUA298799,298799,東華大學,0,22,121.54536,23.8923,135295,HUA,16370.26024,1000.228985
HUA0301,301,301,HUA030101,30101,301,0,HUA300465,300465,行政大樓,0,23,121.544533,23.89295,136434,HUA,16567.47875,197.218504
HUA0301,301,301,HUA030101,30101,301,0,HUA302887,302887,原住民學院,0,24,121.545703,23.894854,138217,HUA,16936.47572,368.9969721
HUA0301,301,301,HUA030101,30101,301,0,HUA300467,300467,育成中心,0,25,121.544042,23.898155,136436,HUA,17339.37052,402.8947992
HUA0301,301,301,HUA030101,30101,301,0,HUA300470,300470,圖書館資訊大樓,-1,26,121.541862,23.897538,136438,HUA,17605.99572,266.6252034
HUA0301,301,301,HUA030102,30102,301,1,HUA300470,300470,圖書館資訊大樓,1,1,121.541862,23.897538,136438,HUA,0,NA
HUA0301,301,301,HUA030102,30102,301,1,HUA300469,300469,育成中心,0,2,121.54385,23.8981,136437,HUA,243.3531123,243.3531123
HUA0301,301,301,HUA030102,30102,301,1,HUA302888,302888,原住民學院,0,3,121.545627,23.894642,138218,HUA,662.6298044,419.2766921
HUA0301,301,301,HUA030102,30102,301,1,HUA300466,300466,行政大樓,0,4,121.543535,23.894069,136435,HUA,1198.546498,535.9166933
HUA0301,301,301,HUA030102,30102,301,1,HUA303573,303573,東華大學,0,5,121.544935,23.891879,138608,HUA,1618.190967,419.6444697
HUA0301,301,301,HUA030102,30102,301,1,HUA298800,298800,大學路口,0,6,121.55437,23.8956,135297,HUA,2678.590941,1060.399973
HUA0301,301,301,HUA030102,30102,301,1,HUA298802,298802,中華紙漿,0,7,121.59236,23.9279,135299,HUA,8033.123177,5354.532236
HUA0301,301,301,HUA030102,30102,301,1,HUA298804,298804,光華樂活創意園區,0,8,121.59449,23.9361,135301,HUA,9004.637536,971.5143591
HUA0301,301,301,HUA030102,30102,301,1,HUA302886,302886,新天堂樂園,0,9,121.59453,23.940025,138216,HUA,9443.982338,439.3448023
HUA0301,301,301,HUA030102,30102,301,1,HUA298806,298806,阿美麻糬,0,10,121.598008,23.947717,135303,HUA,10372.72169,928.7393516
HUA0301,301,301,HUA030102,30102,301,1,HUA298808,298808,仁安社區,0,11,121.599834,23.951629,135305,HUA,10843.78356,471.0618705
HUA0301,301,301,HUA030102,30102,301,1,HUA298810,298810,燕聲廣播,0,12,121.6018,23.9558,135307,HUA,11343.36467,499.5811107
HUA0301,301,301,HUA030102,30102,301,1,HUA298812,298812,武聖宮(榮光社區),0,13,121.60456,23.9618,135309,HUA,12064.70588,721.3412076
HUA0301,301,301,HUA030102,30102,301,1,HUA298814,298814,南濱公園,0,14,121.60836,23.9678,135311,HUA,12895.43112,830.7252401
HUA0301,301,301,HUA030102,30102,301,1,HUA298816,298816,信義國小,0,15,121.60669,23.9708,135313,HUA,13342.13617,446.7050535
HUA0301,301,301,HUA030102,30102,301,1,HUA298818,298818,重慶市場(石藝大街),0,16,121.609259,23.972605,135315,HUA,13672.68866,330.5524905
HUA0301,301,301,HUA030102,30102,301,1,HUA298820,298820,東大門夜市,0,17,121.6112,23.97383,135317,HUA,13907.41706,234.7283973
HUA0301,301,301,HUA030102,30102,301,1,HUA298822,298822,中華路,0,18,121.608879,23.976222,135319,HUA,14363.45747,456.0404077
HUA0301,301,301,HUA030102,30102,301,1,HUA298824,298824,花蓮文創園區,0,19,121.60454,23.9757,135321,HUA,14807.581,444.1235368
HUA0301,301,301,HUA030102,30102,301,1,HUA298826,298826,遠東百貨,0,20,121.60066,23.9776,135323,HUA,15331.10539,523.5243896
HUA0301,301,301,HUA030102,30102,301,1,HUA298828,298828,明義國小,0,21,121.602833,23.979677,135325,HUA,15705.92457,374.8191797
HUA0301,301,301,HUA030102,30102,301,1,HUA298832,298832,郵政總局,0,22,121.603944,23.984082,135329,HUA,16417.46077,711.536196
HUA0301,301,301,HUA030102,30102,301,1,HUA298834,298834,花蓮商校,0,23,121.60201,23.98644,135331,HUA,16742.59707,325.1362955
HUA0301,301,301,HUA030102,30102,301,1,HUA298836,298836,商校街,0,24,121.60474,23.98788,135333,HUA,17184.99118,442.394114
HUA0301,301,301,HUA030102,30102,301,1,HUA298838,298838,花蓮電影城,0,25,121.605863,23.989508,135335,HUA,17508.16216,323.170983
HUA0301,301,301,HUA030102,30102,301,1,HUA298840,298840,花蓮轉運站,-1,26,121.603181,23.993063,135337,HUA,18043.40239,535.2402263
HUA0302,302,302,HUA030201,30201,302,0,HUA298866,298866,新城火車站,1,1,121.64126,24.127684,135360,HUA,0,NA
HUA0302,302,302,HUA030201,30201,302,0,HUA300899,300899,立閣文旅,0,2,121.64363,24.13183,136718,HUA,623.818794,623.818794
HUA0302,302,302,HUA030201,30201,302,0,HUA300901,300901,亞洲水泥廠,0,3,121.640008,24.133836,136720,HUA,1058.377623,434.5588289
HUA0302,302,302,HUA030201,30201,302,0,HUA300903,300903,可樂,0,4,121.631883,24.143904,136722,HUA,2477.426288,1419.048666
HUA0302,302,302,HUA030201,30201,302,0,HUA300905,300905,富世國小,0,5,121.62859,24.14778,136724,HUA,3021.576827,544.1505387
HUA0302,302,302,HUA030201,30201,302,0,HUA298869,298869,太魯閣,0,6,121.6236,24.15355,135363,HUA,3832.858376,811.2815488
HUA0302,302,302,HUA030201,30201,302,0,HUA298871,298871,太魯閣國家公園,0,7,121.621733,24.158663,135365,HUA,4652.318758,819.4603818
HUA0302,302,302,HUA030201,30201,302,0,HUA298873,298873,砂卡噹,0,8,121.612927,24.161842,135367,HUA,5863.008634,1210.689876
HUA0302,302,302,HUA030201,30201,302,0,HUA298875,298875,溪畔,0,9,121.583943,24.176521,135370,HUA,10221.50874,4358.500105
HUA0302,302,302,HUA030201,30201,302,0,HUA298877,298877,燕子口,0,10,121.566818,24.172781,135372,HUA,12195.6516,1974.142863
HUA0302,302,302,HUA030201,30201,302,0,HUA293379,293379,九曲洞,0,11,121.529428,24.171708,131574,HUA,16797.03862,4601.387016
HUA0302,302,302,HUA030201,30201,302,0,HUA298881,298881,合流露營區,0,12,121.512386,24.178377,135376,HUA,19133.55638,2336.51776
HUA0302,302,302,HUA030201,30201,302,0,HUA298883,298883,綠水,0,13,121.508175,24.178932,135378,HUA,19676.11723,542.5608527
HUA0302,302,302,HUA030201,30201,302,0,HUA298885,298885,天祥,-1,14,121.494215,24.182379,135380,HUA,21641.08914,1964.971914
HUA0302,302,302,HUA030202,30202,302,1,HUA307517,307517,天祥,1,1,121.494218,24.182375,141859,HUA,0,NA
HUA0302,302,302,HUA030202,30202,302,1,HUA298884,298884,綠水,0,2,121.508207,24.178907,135379,HUA,1878.207964,1878.207964
HUA0302,302,302,HUA030202,30202,302,1,HUA298882,298882,合流露營區,0,3,121.512625,24.178139,135377,HUA,2459.919004,581.7110401
HUA0302,302,302,HUA030202,30202,302,1,HUA293383,293383,九曲洞,0,4,121.52936,24.171573,131575,HUA,4744.485768,2284.566763
HUA0302,302,302,HUA030202,30202,302,1,HUA298878,298878,燕子口,0,5,121.566771,24.172738,135373,HUA,9353.79494,4609.309172
HUA0302,302,302,HUA030202,30202,302,1,HUA298876,298876,溪畔,0,6,121.583537,24.176116,135371,HUA,11276.07281,1922.277866
HUA0302,302,302,HUA030202,30202,302,1,HUA298874,298874,長春祠,0,7,121.60434,24.16196,135369,HUA,15099.22646,3823.153654
HUA0302,302,302,HUA030202,30202,302,1,HUA298871,298871,太魯閣國家公園,0,8,121.621733,24.158663,135365,HUA,18044.68348,2945.45702
HUA0302,302,302,HUA030202,30202,302,1,HUA298870,298870,太魯閣,0,9,121.623384,24.153525,135364,HUA,18845.85735,801.1738725
HUA0302,302,302,HUA030202,30202,302,1,HUA300906,300906,富世國小,0,10,121.628507,24.147685,136725,HUA,19677.53064,831.6732843
HUA0302,302,302,HUA030202,30202,302,1,HUA300904,300904,可樂,0,11,121.63184,24.14383,136723,HUA,20225.57418,548.0435458
